9,1,0.2,1329454800

75,1,0.2,1320642000

175,1,0.2,1318910400

2754,1,0.2,1317268800

22,1,0.2,1320728400

155,1,0.2,1311307200

1261,1,0.2,1309320000

2552,1,0.2,1307851200

2586,1,0.2,1307592000

710,1,0.2,1314504000

578,1,0.2,1307332800

472,1,0.2,1306814400

2472,1,0.2,1304395200

1606,1,0.2,1302062400

4,1,0.2,1299646800

563,1,0.2,1312862400

744,1,0.1,1294549200

3422,1,0.1,1420347600

250,1,0.1,1418360400

249,1,0.1,1418101200

2427,1,0.1,1417064400

3414,1,0.1,1416978000

1590,1,0.1,1414728000

2305,1,0.1,1411876800

1900,1,0.1,1411358400

3392,1,0.1,1406520000

1065,1,0.1,1405656000

1147,1,0.1,1402372800

1072,1,0.1,1402200000

3375,1,0.1,1399176000

1024,1,0.1,1396843200

709,1,0.1,1396497600

1382,1,0.1,1392008400

3332,1,0.1,1386219600

1885,1,0.1,1385787600

3330,1,0.1,1385701200

1197,1,0.1,1385182800

3316,1,0.1,1385182800

1886,1,0.1,1384923600

154,1,0.1,1384837200

1522,1,0.1,1379908800

2391,1,0.1,1379131200

3298,1,0.1,1378180800

432,1,0.1,1377921600

3292,1,0.1,1377576000

3290,1,0.1,1377576000

7597,1,0.1,1376020800

3274,1,0.1,1375502400

1875,1,0.1,1375416000

291,1,0.1,1374897600

158,1,0.1,1374811200

1579,1,0.1,1374552000

1846,1,0.1,1372392000

1066,1,0.1,1372392000

290,1,0.1,1369368000

3233,1,0.1,1368936000

891,1,0.1,1368676800

247,1,0.1,1373256000

1856,1,0.1,1367467200

3211,1,0.1,1367553600

115,1,0.1,1367380800

1365,1,0.1,1366948800

483,1,0.1,1366862400

3210,1,0.1,1366430400

3189,1,0.1,1366171200

3193,1,0.1,1366084800

2352,1,0.1,1365912000

1847,1,0.1,1365825600

3173,1,0.1,1365307200

1051,1,0.1,1365048000

1843,1,0.1,1364788800

2342,1,0.1,1364616000

7341,1,0.1,1364529600

3139,1,0.1,1364529600

1186,1,0.1,1364443200

3167,1,0.1,1364443200

3149,1,0.1,1364270400

1842,1,0.1,1364184000

3156,1,0.1,1363579200

3141,1,0.1,1363320000

817,1,0.1,1363233600

1840,1,0.1,1362974400

1839,1,0.1,1362974400

2324,1,0.1,1362718800

3143,1,0.1,1362718800

3142,1,0.1,1362459600

174,1,0.1,1361336400

2315,1,0.1,1360645200

1356,1,0.1,1360213200

1835,1,0.1,1359867600

296,1,0.1,1359781200

3118,1,0.1,1365998400

1542,1,0.1,1359435600

3111,1,0.1,1358398800

753,1,0.1,1358139600

3088,1,0.1,1355893200

395,1,0.1,1355806800

3068,1,0.1,1354856400

3042,1,0.1,1354770000

1442,1,0.1,1354683600

1339,1,0.1,1355720400

596,1,0.1,1354424400

2281,1,0.1,1353992400

222,1,0.1,1353646800

194,1,0.1,1353646800

3064,1,0.1,1353646800

1812,1,0.1,1353560400

1796,1,0.1,1353387600

701,1,0.1,1353214800

124,1,0.1,1352955600

3057,1,0.1,1352782800

7427,1,0.1,1352869200

2276,1,0.1,1352437200

2271,1,0.1,1351656000

1525,1,0.1,1350619200

2235,1,0.1,1350446400

3027,1,0.1,1350360000

2090,1,0.1,1350273600

1342,1,0.1,1350014400

331,1,0.1,1350014400

3023,1,0.1,1349841600

2261,1,0.1,1349841600

68,1,0.1,1349841600

116,1,0.1,1349582400

1043,1,0.1,1349582400

3020,1,0.1,1348977600

491,1,0.1,1348459200

179,1,0.1,1348372800

2252,1,0.1,1349236800

214,1,0.1,1348113600

439,1,0.1,1347940800

2147,1,0.1,1347768000

1167,1,0.1,1347508800

697,1,0.1,1347163200

67,1,0.1,1347163200

1793,1,0.1,1347076800

258,1,0.1,1346731200

1340,1,0.1,1346472000

2996,1,0.1,1346299200

1520,1,0.1,1345780800

1336,1,0.1,1345348800

30,1,0.1,1345348800

178,1,0.1,1348113600

747,1,0.1,1342497600

2962,1,0.1,1341374400

2952,1,0.1,1340337600

455,1,0.1,1339992000

260,1,0.1,1339560000

623,1,0.1,1339387200

29,1,0.1,1338955200

1510,1,0.1,1338523200

2927,1,0.1,1338264000

301,1,0.1,1337140800

2907,1,0.1,1336190400

2909,1,0.1,1335931200

1148,1,0.1,1335412800

955,1,0.1,1335326400

1502,1,0.1,1335067200

2853,1,0.1,1334894400

1500,1,0.1,1334721600

2178,1,0.1,1334721600

1320,1,0.1,1334635200

874,1,0.1,1334635200

2177,1,0.1,1334203200

2892,1,0.1,1334116800

636,1,0.1,1364875200

1034,1,0.1,1334548800

1494,1,0.1,1333512000

276,1,0.1,1333339200

1318,1,0.1,1333080000

117,1,0.1,1332907200

1492,1,0.1,1332302400

1302,1,0.1,1332302400

1313,1,0.1,1332129600

1491,1,0.1,1331956800

2870,1,0.1,1331697600

2181,1,0.1,1331524800

1309,1,0.1,1330664400

1750,1,0.1,1330232400

2848,1,0.1,1329973200

1458,1,0.1,1329714000

951,1,0.1,1329627600

1029,1,0.1,1329627600

2176,1,0.1,1329195600

2846,1,0.1,1329109200

347,1,0.1,1329022800

2173,1,0.1,1328850000

2826,1,0.1,1327035600

1742,1,0.1,1340856000

2166,1,0.1,1326776400

2823,1,0.1,1326258000

2820,1,0.1,1325480400

2814,1,0.1,1324962000

1736,1,0.1,1324616400

1025,1,0.1,1324443600

1482,1,0.1,1324357200

1483,1,0.1,1324270800

2152,1,0.1,1352091600

2806,1,0.1,1323320400

1128,1,0.1,1322888400

2801,1,0.1,1322629200

2795,1,0.1,1322110800

1290,1,0.1,1322110800

1288,1,0.1,1321938000

1436,1,0.1,1321592400

2498,1,0.1,1321419600

2784,1,0.1,1320987600

587,1,0.1,1320728400

2780,1,0.1,1320292800

2779,1,0.1,1320120000

305,1,0.1,1320120000

944,1,0.1,1320120000

2129,1,0.1,1319515200

683,1,0.1,1319428800

42,1,0.1,1319256000

1136,1,0.1,1318737600

1283,1,0.1,1318564800

2127,1,0.1,1317614400

2093,1,0.1,1316664000

1284,1,0.1,1316491200

72,1,0.1,1316318400

264,1,0.1,1316232000

2756,1,0.1,1316145600

1285,1,0.1,1316059200

613,1,0.1,1316059200

304,1,0.1,1315886400

1282,1,0.1,1315886400

4721,1,0.1,1315713600

1475,1,0.1,1315022400

2746,1,0.1,1314849600

1715,1,0.1,1314676800

734,1,0.1,1314417600

2108,1,0.1,1314331200

1923,1,0.1,1314158400

1465,1,0.1,1313985600

2742,1,0.1,1313726400

2117,1,0.1,1313640000

1720,1,0.1,1313467200

90,1,0.1,1313467200

2731,1,0.1,1312862400

1457,1,0.1,1312776000

2725,1,0.1,1312776000

2109,1,0.1,1311566400

543,1,0.1,1312516800

2102,1,0.1,1311048000

712,1,0.1,1310270400

231,1,0.1,1311134400

2687,1,0.1,1309924800

1708,1,0.1,1309752000

1129,1,0.1,1309665600

76,1,0.1,1309320000

2065,1,0.1,1307851200

1251,1,0.1,1307505600

1248,1,0.1,1307419200

725,1,0.1,1307160000

2559,1,0.1,1307073600

507,1,0.1,1306728000

1942,1,0.1,1304913600

1232,1,0.1,1304654400

534,1,0.1,1304568000

994,1,0.1,1304136000

503,1,0.1,1303790400

2448,1,0.1,1302580800

846,1,0.1,1301976000

1,160,1.0,1317182400

1,1028,0.7,1348804800

1,309,0.5,1378353600

1,11,0.5,1372046400

1,594,0.5,1370836800

1,1316,0.5,1353301200

1,1392,0.4,1416978000

1,1583,0.4,1380945600

1,888,0.4,1365652800

1,637,0.4,1418792400

1,1520,0.4,1412654400

1,18,0.4,1314936000

1,35,0.4,1330578000

1,1901,0.3,1411790400

1,44,0.3,1415854800

1,10,0.3,1375243200

1,783,0.3,1368676800

1,821,0.3,1369108800

1,112,0.3,1362546000

1,964,0.3,1350187200

1,89,0.3,1345521600

1,20,0.3,1342584000

1,256,0.3,1343016000

1,223,0.3,1304568000

1,1881,0.2,1420261200

1,351,0.2,1409371200

1,196,0.2,1391576400

1,416,0.2,1391835600

1,1877,0.2,1378872000

1,87,0.2,1380686400

1,2367,0.2,1371700800

1,3254,0.2,1372392000

1,1573,0.2,1408939200

1,247,0.2,1373256000

1,1353,0.2,1402200000

1,493,0.2,1363665600

1,1358,0.2,1372737600

1,1177,0.2,1362027600

1,1538,0.2,1358139600

1,2296,0.2,1359954000

1,222,0.2,1386392400

1,2282,0.2,1353819600

1,2113,0.2,1352696400

1,2260,0.2,1350446400

1,71,0.2,1348545600

1,142,0.2,1365566400

1,2249,0.2,1355893200

1,1519,0.2,1363924800

1,2227,0.2,1353301200

1,1496,0.2,1334116800

1,519,0.2,1334721600

1,1493,0.2,1334548800

1,1315,0.2,1334808000

1,1750,0.2,1330232400

1,156,0.2,1325739600

1,9,0.2,1329454800

1,1724,0.2,1322802000

1,22,0.2,1320728400

1,15,0.2,1319860800

1,255,0.2,1323147600

1,1267,0.2,1363320000

1,1261,0.2,1309320000

1,57,0.2,1314936000

1,710,0.2,1314504000

1,472,0.2,1306728000

1,152,0.2,1354078800

1,1952,0.2,1312948800

1,1606,0.2,1302062400

1,379,0.2,1300939200

1,4,0.2,1300161600

1,563,0.2,1312862400

1,113,0.2,1291006800

1,744,0.1,1293426000

1,625,0.1,1293426000

1,3422,0.1,1420347600

1,3421,0.1,1420088400

1,3418,0.1,1419310800

1,3402,0.1,1419310800

1,250,0.1,1419310800

1,249,0.1,1418101200

1,2427,0.1,1419310800

1,3414,0.1,1417064400

1,1590,0.1,1415941200

1,3355,0.1,1414990800

1,2305,0.1,1413345600

1,1900,0.1,1411704000

1,3385,0.1,1403755200

1,1147,0.1,1402632000

1,377,0.1,1402632000

1,1072,0.1,1402200000

1,96,0.1,1400040000

1,118,0.1,1399867200

1,3375,0.1,1399176000

1,3367,0.1,1398312000

1,1024,0.1,1396843200

1,709,0.1,1396497600

1,3349,0.1,1395288000

1,1580,0.1,1395288000

1,545,0.1,1391835600

1,146,0.1,1390539600

1,1198,0.1,1389762000

1,1589,0.1,1389243600

1,3341,0.1,1388898000

1,3339,0.1,1388379600

1,2402,0.1,1388379600

1,2401,0.1,1386738000

1,1382,0.1,1386738000

1,3335,0.1,1386478800

1,3317,0.1,1386306000

1,3329,0.1,1386306000

1,3332,0.1,1386219600

1,3330,0.1,1385701200

1,1867,0.1,1385701200

1,1197,0.1,1385701200

1,3319,0.1,1385701200

1,1885,0.1,1385701200

1,1862,0.1,1385528400

1,1886,0.1,1384923600

1,649,0.1,1384923600

1,154,0.1,1384837200

1,3316,0.1,1384923600

1,617,0.1,1383105600

1,3313,0.1,1383105600

1,3300,0.1,1379908800

1,1522,0.1,1379649600

1,2391,0.1,1379131200

1,896,0.1,1378872000

1,3298,0.1,1378872000

1,462,0.1,1378094400

1,3295,0.1,1379908800

1,432,0.1,1377921600

1,3292,0.1,1377576000

1,3290,0.1,1377316800

1,2383,0.1,1377144000

1,1195,0.1,1377144000

1,3283,0.1,1375675200

1,1875,0.1,1375675200

1,3279,0.1,1375243200

1,2378,0.1,1375070400

1,1579,0.1,1374897600

1,291,0.1,1374897600

1,454,0.1,1373774400

1,2375,0.1,1373774400

1,292,0.1,1373774400

1,158,0.1,1373774400

1,3256,0.1,1373515200

1,1846,0.1,1372824000

1,3259,0.1,1372564800

1,1066,0.1,1372392000

1,1061,0.1,1372219200

1,3253,0.1,1371441600

1,1860,0.1,1370577600

1,3247,0.1,1370318400

1,2368,0.1,1370318400

1,151,0.1,1369886400

1,3245,0.1,1369627200

1,1574,0.1,1369540800

1,290,0.1,1369281600

1,1570,0.1,1369022400

1,3233,0.1,1368936000

1,891,0.1,1368849600

1,1856,0.1,1367726400

1,115,0.1,1367726400

1,3215,0.1,1367553600

1,483,0.1,1366862400

1,1365,0.1,1366776000

1,3211,0.1,1366516800

1,3210,0.1,1366430400

1,3189,0.1,1366171200

1,3193,0.1,1366084800

1,1847,0.1,1366084800

1,3202,0.1,1365998400

1,2351,0.1,1365998400

1,1063,0.1,1365912000

1,2352,0.1,1365912000

1,1051,0.1,1365393600

1,3173,0.1,1364875200

1,1843,0.1,1364702400

1,3163,0.1,1364529600

1,1186,0.1,1364529600

1,7341,0.1,1364529600

1,2342,0.1,1374897600

1,3139,0.1,1364529600

1,3167,0.1,1364356800

1,459,0.1,1364184000

1,2338,0.1,1364097600

1,1842,0.1,1364097600

1,2334,0.1,1363924800

1,3156,0.1,1363838400

1,817,0.1,1363233600

1,1840,0.1,1362974400

1,3141,0.1,1362805200

1,1521,0.1,1362805200

1,3149,0.1,1362805200

1,2324,0.1,1362805200

1,1839,0.1,1362718800

1,3143,0.1,1362718800

1,3148,0.1,1362718800

1,3142,0.1,1362459600

1,1060,0.1,1361768400

1,7431,0.1,1361768400

1,1355,0.1,1361163600

1,3134,0.1,1361077200

1,174,0.1,1360731600

1,2315,0.1,1360386000

1,1356,0.1,1360213200

1,3124,0.1,1360213200

1,1835,0.1,1360040400

1,296,0.1,1359781200

1,1180,0.1,1359694800

1,3118,0.1,1359435600

1,1542,0.1,1359349200

1,3113,0.1,1358658000

1,3111,0.1,1358226000

1,3013,0.1,1358139600

1,529,0.1,1357534800

1,1826,0.1,1357362000

1,3103,0.1,1357362000

1,1822,0.1,1357362000

1,3101,0.1,1357102800

1,753,0.1,1356066000

1,3083,0.1,1356066000

1,3088,0.1,1355893200

1,395,0.1,1355806800

1,3084,0.1,1355547600

1,333,0.1,1355115600

1,1339,0.1,1354856400

1,3068,0.1,1354856400

1,3042,0.1,1354770000

1,3078,0.1,1354683600

1,596,0.1,1354683600

1,1796,0.1,1354338000

1,2281,0.1,1354338000

1,3070,0.1,1353992400

1,1442,0.1,1353906000

1,3064,0.1,1353646800

1,194,0.1,1353474000

1,3062,0.1,1353387600

1,701,0.1,1353214800

1,3059,0.1,1353128400

1,124,0.1,1352955600

1,7427,0.1,1352782800

1,3057,0.1,1352782800

1,396,0.1,1352437200

1,2276,0.1,1352437200

1,2273,0.1,1352437200

1,3048,0.1,1352178000

1,523,0.1,1360213200

1,2271,0.1,1351656000

1,95,0.1,1350792000

1,1525,0.1,1350532800

1,2235,0.1,1350446400

1,2261,0.1,1350273600

1,1342,0.1,1350014400

1,331,0.1,1350014400

1,3027,0.1,1349928000

1,3023,0.1,1349841600

1,3026,0.1,1349841600

1,373,0.1,1349841600

1,68,0.1,1349841600

1,1331,0.1,1349668800

1,116,0.1,1349582400

1,2147,0.1,1349323200

1,3020,0.1,1348977600

1,2252,0.1,1348977600

1,179,0.1,1348977600

1,3004,0.1,1348632000

1,491,0.1,1348459200

1,214,0.1,1348113600

1,439,0.1,1347940800

1,3010,0.1,1347854400

1,2090,0.1,1347768000

1,3006,0.1,1347595200

1,810,0.1,1347595200

1,1167,0.1,1347508800

1,697,0.1,1347163200

1,67,0.1,1347163200

1,258,0.1,1346731200

1,1793,0.1,1346731200

1,3000,0.1,1346558400

1,2999,0.1,1346558400

1,1340,0.1,1346558400

1,2996,0.1,1346212800

1,2989,0.1,1346126400

1,1043,0.1,1345867200

1,554,0.1,1345867200

1,1336,0.1,1345694400

1,1337,0.1,1345262400

1,2238,0.1,1344484800

1,178,0.1,1343966400

1,747,0.1,1342497600

1,2966,0.1,1342238400

1,2962,0.1,1341374400

1,474,0.1,1341288000

1,330,0.1,1341115200

1,260,0.1,1341028800

1,2952,0.1,1340337600

1,455,0.1,1339992000

1,2941,0.1,1339905600

1,2947,0.1,1339905600

1,2945,0.1,1339560000

1,2942,0.1,1339473600

1,623,0.1,1339387200

1,1509,0.1,1339387200

1,2926,0.1,1339300800

1,29,0.1,1338955200

1,2217,0.1,1338782400

1,123,0.1,1343880000

1,1510,0.1,1338523200

1,1505,0.1,1338177600

1,2927,0.1,1338004800

1,804,0.1,1337572800

1,2920,0.1,1337054400

1,301,0.1,1336968000

1,2782,0.1,1336190400

1,2907,0.1,1336017600

1,2909,0.1,1335931200

1,958,0.1,1335758400

1,1148,0.1,1335412800

1,1502,0.1,1335326400

1,2904,0.1,1335326400

1,955,0.1,1335067200

1,874,0.1,1334808000

1,2898,0.1,1334808000

1,1500,0.1,1334808000

1,2198,0.1,1334721600

1,1320,0.1,1334635200

1,1760,0.1,1334376000

1,1494,0.1,1334116800

1,2178,0.1,1334116800

1,2892,0.1,1334116800

1,636,0.1,1334116800

1,1034,0.1,1333771200

1,276,0.1,1333339200

1,2876,0.1,1333080000

1,1318,0.1,1333080000

1,259,0.1,1333080000

1,2881,0.1,1333080000

1,117,0.1,1332907200

1,1492,0.1,1332302400

1,2185,0.1,1332129600

1,1313,0.1,1332129600

1,1491,0.1,1331870400

1,2870,0.1,1331697600

1,1309,0.1,1331697600

1,2181,0.1,1331524800

1,2858,0.1,1330664400

1,2177,0.1,1330664400

1,1749,0.1,1329886800

1,2848,0.1,1329714000

1,1458,0.1,1329714000

1,951,0.1,1329627600

1,1029,0.1,1329454800

1,2176,0.1,1329454800

1,347,0.1,1329195600

1,2846,0.1,1329109200

1,2845,0.1,1329368400

1,370,0.1,1388379600

1,2173,0.1,1328850000

1,2844,0.1,1328850000

1,1302,0.1,1328418000

1,2167,0.1,1327294800

1,2837,0.1,1327035600

1,517,0.1,1327035600

1,2826,0.1,1327035600

1,2166,0.1,1326776400

1,2163,0.1,1326690000

1,1742,0.1,1340856000

1,2830,0.1,1326258000

1,1295,0.1,1326085200

1,2823,0.1,1325912400

1,2632,0.1,1325739600

1,2820,0.1,1325480400

1,2814,0.1,1324962000

1,796,0.1,1324616400

1,1736,0.1,1324616400

1,1025,0.1,1324443600

1,1482,0.1,1324270800

1,1483,0.1,1324270800

1,2152,0.1,1324098000

1,2810,0.1,1324616400

1,2149,0.1,1323838800

1,2808,0.1,1323666000

1,2144,0.1,1323579600

1,2806,0.1,1323320400

1,1128,0.1,1322888400

1,38,0.1,1322715600

1,2801,0.1,1322542800

1,736,0.1,1322456400

1,2136,0.1,1322542800

1,2795,0.1,1322024400

1,2793,0.1,1321765200

1,1288,0.1,1321765200

1,1436,0.1,1321592400

1,2498,0.1,1321419600

1,7603,0.1,1320901200

1,2786,0.1,1320814800

1,2784,0.1,1320814800

1,587,0.1,1320642000

1,2783,0.1,1320642000

1,2780,0.1,1320292800

1,944,0.1,1320120000

1,305,0.1,1320120000

1,2779,0.1,1320120000

1,2775,0.1,1319860800

1,346,0.1,1319860800

1,683,0.1,1319774400

1,2772,0.1,1319601600

1,2129,0.1,1319515200

1,75,0.1,1319256000

1,2771,0.1,1318996800

1,175,0.1,1318910400

1,1136,0.1,1318737600

1,1283,0.1,1318564800

1,2127,0.1,1318305600

1,2767,0.1,1317614400

1,2764,0.1,1317268800

1,2763,0.1,1317268800

1,2093,0.1,1316577600

1,1284,0.1,1316491200

1,72,0.1,1316318400

1,264,0.1,1316232000

1,2754,0.1,1316059200

1,2756,0.1,1316059200

1,1285,0.1,1316059200

1,613,0.1,1316059200

1,304,0.1,1315886400

1,1282,0.1,1315886400

1,4721,0.1,1315713600

1,2752,0.1,1315195200

1,2750,0.1,1315195200

1,2746,0.1,1314849600

1,586,0.1,1314763200

1,2747,0.1,1314763200

1,2119,0.1,1314763200

1,1715,0.1,1314676800

1,1475,0.1,1314590400

1,734,0.1,1314417600

1,2744,0.1,1314417600

1,2108,0.1,1314158400

1,1923,0.1,1314417600

1,2743,0.1,1314158400

1,1465,0.1,1313985600

1,1720,0.1,1313726400

1,2742,0.1,1313726400

1,2117,0.1,1313640000

1,90,0.1,1313467200

1,2707,0.1,1312948800

1,1457,0.1,1312776000

1,2731,0.1,1312776000

1,2725,0.1,1312171200

1,2109,0.1,1311825600

1,2713,0.1,1311566400

1,155,0.1,1311307200

1,543,0.1,1311048000

1,2102,0.1,1310961600

1,231,0.1,1311134400

1,1708,0.1,1310097600

1,2700,0.1,1310097600

1,2687,0.1,1309838400

1,1413,0.1,1309752000

1,1129,0.1,1309665600

1,2695,0.1,1309665600

1,76,0.1,1309320000

1,1445,0.1,1309147200

1,2065,0.1,1308196800

1,2619,0.1,1308024000

1,2605,0.1,1308024000

1,1251,0.1,1307764800

1,2586,0.1,1307505600

1,1117,0.1,1307505600

1,300,0.1,1307505600

1,1248,0.1,1307419200

1,725,0.1,1307160000

1,578,0.1,1307073600

1,2559,0.1,1307073600

1,507,0.1,1306728000

1,1942,0.1,1304913600

1,1232,0.1,1304654400

1,42,0.1,1304568000

1,534,0.1,1304568000

1,994,0.1,1304568000

1,503,0.1,1303790400

1,2448,0.1,1302580800

1,846,0.1,1301976000

1,2,0.1,1291093200

1,7348,-0.1,1387429200

1,7425,-0.1,1336795200

1,7557,-0.1,1312516800

1,7589,-0.1,1305000000

1368,2,1.0,1399348800

164,2,1.0,1407816000

244,2,1.0,1362459600

62,2,1.0,1349582400

2244,2,1.0,1348891200

148,2,1.0,1348200000

7403,2,1.0,1334980800

52,2,1.0,1332475200

264,2,1.0,1337140800

159,2,1.0,1330146000

66,2,1.0,1343361600

20,2,1.0,1333339200

60,2,1.0,1325480400

585,2,1.0,1325480400

97,2,1.0,1316404800

2006,2,1.0,1307073600

1421,2,1.0,1304827200

353,2,1.0,1304481600

42,2,1.0,1306987200

37,2,1.0,1343102400

51,2,0.9,1343102400

185,2,0.9,1335672000

38,2,0.9,1394424000

7603,2,0.9,1337832000

312,2,0.9,1307592000

168,2,0.9,1291179600

354,2,0.8,1347854400

108,2,0.8,1323493200

9,2,0.8,1330146000

22,2,0.8,1393218000

91,2,0.8,1306728000

40,2,0.8,1323666000

250,2,0.8,1301544000

271,2,0.8,1289538000

119,2,0.8,1289365200

10,2,0.8,1290488400

113,2,0.8,1353992400

54,2,0.8,1299474000

375,2,0.7,1415768400

177,2,0.7,1348286400

31,2,0.7,1332043200

47,2,0.7,1341374400

17,2,0.7,1322974800

23,2,0.7,1301284800

74,2,0.7,1308628800

4,2,0.7,1298264400

179,2,0.6,1402804800

165,2,0.6,1371614400

306,2,0.6,1343102400

8,2,0.5,1398225600

242,2,0.5,1393218000

412,2,0.5,1366689600

381,2,0.5,1361768400

561,2,0.5,1354510800

216,2,0.5,1336708800

107,2,0.5,1362027600

681,2,0.5,1321419600

79,2,0.5,1312862400

272,2,0.5,1331442000

39,2,0.5,1331611200

150,2,0.5,1308283200

181,2,0.5,1305691200

109,2,0.5,1304481600

503,2,0.5,1302235200

223,2,0.5,1344916800

2404,2,0.4,1393131600

24,2,0.4,1376539200

19,2,0.4,1393131600

